job_id,company_id,posted_at,title,role_family,level,location_type,employment_type,salary_low,salary_high,status
1014,51,2025-01-02 12:16:28,Risk Operations Analyst,operations,senior,remote,full_time,111000,127000,open
1015,49,2025-01-03 02:48:31,Senior DevOps Engineer,engineering,mid,hybrid,full_time,126000,149000,filled
1016,225,2025-01-03 07:30:20,Solutions Consultant,operations,lead,onsite,part_time,130000,154000,closed
1017,164,2025-01-03 10:10:24,Machine Learning Engineer,engineering,mid,onsite,full_time,127000,146000,open
1018,146,2025-01-03 12:20:20,Senior Accountant,operations,senior,remote,full_time,116000,134000,filled
1019,80,2025-01-03 15:42:41,Technical Support Engineer,engineering,junior,hybrid,full_time,93000,111000,closed
1020,55,2025-01-05 11:54:01,Operations Excellence Lead,operations,mid,remote,full_time,88000,107000,open
1021,236,2025-01-05 12:42:00,Senior Frontend Engineer,engineering,senior,hybrid,full_time,153000,183000,paused
1022,115,2025-01-05 14:06:25,Product Manager,product,mid,onsite,full_time,122000,138000,open
1023,249,2025-01-06 07:47:08,Mobile Engineer,engineering,mid,hybrid,full_time,121000,163000,filled
1024,142,2025-01-06 10:24:04,Pricing Analyst,data,mid,remote,full_time,137000,169000,filled
1025,128,2025-01-06 16:27:24,Regional Sales Manager,sales,mid,hybrid,full_time,99000,117000,open
1026,74,2025-01-07 04:39:54,FP&A Analyst,data,senior,remote,full_time,167000,203000,filled
1027,211,2025-01-07 07:39:30,People Operations Partner,operations,lead,onsite,full_time,136000,159000,filled
1028,92,2025-01-07 09:26:40,Senior Product Designer,product,junior,remote,full_time,84000,105000,filled
1029,291,2025-01-07 16:16:50,Business Intelligence Analyst,data,senior,onsite,full_time,158000,201000,filled
1030,131,2025-01-07 22:25:30,Cloud Infrastructure Engineer,engineering,mid,remote,full_time,130000,161000,paused
1031,261,2025-01-08 00:30:13,Platform Reliability Engineer,engineering,senior,remote,full_time,153000,178000,filled
1032,151,2025-01-08 04:10:30,Customer Success Manager,customer_success,mid,remote,full_time,83000,101000,open
1033,133,2025-01-08 18:11:12,Payroll Specialist,operations,mid,remote,full_time,89000,115000,closed
1034,146,2025-01-09 05:51:12,Revenue Operations Manager,operations,mid,remote,contract,89000,104000,filled
1035,142,2025-01-09 13:26:53,Technical Support Engineer,engineering,senior,hybrid,full_time,159000,180000,filled
1036,154,2025-01-09 20:35:28,Senior Backend Engineer,engineering,senior,remote,full_time,150000,195000,filled
1037,284,2025-01-10 00:53:34,Enterprise Account Executive,operations,mid,remote,full_time,89000,112000,closed
1038,225,2025-01-10 09:03:49,Healthcare Account Manager,operations,senior,remote,full_time,115000,137000,filled
1039,11,2025-01-11 08:57:35,Implementation Engineer,engineering,senior,remote,full_time,148000,196000,closed
1040,19,2025-01-11 12:07:37,Business Systems Administrator,operations,mid,onsite,full_time,89000,111000,open
1041,8,2025-01-11 19:43:18,FP&A Analyst,data,senior,onsite,full_time,167000,189000,filled
1042,222,2025-01-11 21:03:57,Staff Data Engineer,engineering,senior,remote,contract,162000,192000,closed
1043,66,2025-01-11 22:02:50,Sales Development Representative,sales,mid,onsite,full_time,103000,128000,filled
1044,124,2025-01-11 22:19:51,Procurement Analyst,data,senior,hybrid,full_time,169000,209000,closed
1045,265,2025-01-12 16:06:55,Risk Operations Analyst,operations,mid,onsite,contract,86000,105000,filled
1046,43,2025-01-12 19:50:25,Clinical Recruiter,operations,senior,remote,full_time,109000,127000,paused
1047,50,2025-01-12 22:04:46,Sales Development Representative,sales,mid,remote,full_time,107000,128000,open
1048,26,2025-01-13 05:10:37,Machine Learning Engineer,engineering,senior,hybrid,full_time,162000,183000,filled
1049,92,2025-01-13 21:51:57,Staff Data Engineer,engineering,mid,onsite,full_time,126000,143000,filled
1050,29,2025-01-14 02:55:18,Senior Product Designer,product,senior,hybrid,contract,145000,185000,open
1051,202,2025-01-14 16:21:35,Customer Success Manager,customer_success,lead,hybrid,full_time,125000,152000,filled
1052,236,2025-01-14 21:43:34,Senior Data Scientist,data,mid,remote,full_time,126000,156000,filled
1053,59,2025-01-14 21:51:00,Senior Frontend Engineer,engineering,lead,hybrid,full_time,194000,211000,open
1054,168,2025-01-14 22:59:06,Clinical Recruiter,operations,lead,onsite,full_time,137000,150000,filled
1055,97,2025-01-14 23:55:16,Security Engineer,engineering,lead,remote,full_time,185000,235000,closed
1056,26,2025-01-15 03:53:12,Cloud Infrastructure Engineer,engineering,mid,hybrid,full_time,123000,152000,open
1057,150,2025-01-15 05:13:27,Data Analyst,data,senior,remote,full_time,161000,189000,open
1058,224,2025-01-15 09:07:04,Clinical Recruiter,operations,junior,hybrid,full_time,62000,76000,filled
1059,73,2025-01-15 13:25:00,Revenue Operations Manager,operations,mid,hybrid,full_time,91000,103000,paused
1060,253,2025-01-15 22:17:32,FP&A Analyst,data,lead,onsite,part_time,197000,225000,closed
1061,318,2025-01-16 08:40:03,Healthcare Account Manager,operations,senior,onsite,full_time,107000,130000,open
1062,19,2025-01-16 17:04:19,Talent Acquisition Specialist,operations,senior,hybrid,full_time,112000,135000,open
1063,53,2025-01-17 00:44:37,Security Engineer,engineering,mid,remote,full_time,132000,146000,filled
1064,93,2025-01-17 01:26:27,Lifecycle Marketing Manager,operations,senior,remote,full_time,106000,131000,closed
1065,272,2025-01-17 03:09:07,QA Automation Engineer,engineering,senior,remote,full_time,155000,189000,closed
1066,46,2025-01-17 13:42:28,Senior Frontend Engineer,engineering,mid,remote,full_time,125000,151000,closed
1067,151,2025-01-17 17:47:54,Sales Development Representative,sales,lead,remote,full_time,145000,174000,closed
1068,172,2025-01-17 19:16:59,Risk Operations Analyst,operations,mid,hybrid,full_time,89000,102000,filled
1069,42,2025-01-18 02:59:26,Warehouse Systems Analyst,data,mid,remote,full_time,133000,150000,filled
1070,14,2025-01-18 04:52:43,Senior Accountant,operations,senior,remote,full_time,106000,132000,open
1071,38,2025-01-19 20:56:56,Cloud Infrastructure Engineer,engineering,lead,onsite,full_time,179000,232000,filled
1072,18,2025-01-19 22:38:37,Risk Operations Analyst,operations,mid,remote,contract,93000,103000,closed
1073,161,2025-01-20 00:52:53,Senior DevOps Engineer,engineering,mid,hybrid,full_time,123000,158000,filled
1074,300,2025-01-20 05:31:31,Data Analyst,data,mid,onsite,full_time,134000,165000,open
1075,114,2025-01-20 07:35:23,People Operations Partner,operations,senior,hybrid,full_time,112000,125000,open
1076,83,2025-01-20 16:11:48,Content Marketing Manager,operations,mid,remote,full_time,93000,101000,filled
1077,76,2025-01-20 19:13:06,Clinical Operations Analyst,operations,senior,remote,full_time,113000,129000,open
1078,315,2025-01-20 21:52:30,Technical Support Engineer,engineering,lead,hybrid,full_time,193000,212000,filled
1079,307,2025-01-21 00:02:42,Partner Success Manager,customer_success,junior,hybrid,full_time,62000,74000,closed
1080,208,2025-01-21 00:37:52,Warehouse Systems Analyst,data,senior,remote,full_time,163000,186000,open
1081,149,2025-01-21 15:34:01,Procurement Analyst,data,senior,hybrid,full_time,162000,207000,filled
1082,52,2025-01-21 16:58:52,Risk Operations Analyst,operations,senior,hybrid,full_time,109000,134000,closed
1083,298,2025-01-21 17:51:55,Compliance Analyst,data,mid,remote,full_time,131000,165000,open
1084,1,2025-01-21 21:34:57,Implementation Consultant,operations,mid,hybrid,full_time,86000,112000,filled
1085,53,2025-01-21 21:44:36,Risk Operations Analyst,operations,mid,remote,full_time,88000,108000,closed
1086,218,2025-01-22 01:23:12,Enterprise Account Executive,operations,senior,remote,full_time,109000,142000,filled
1087,59,2025-01-22 09:16:59,Sales Development Representative,sales,senior,onsite,full_time,120000,164000,open
1088,35,2025-01-22 10:00:59,Machine Learning Engineer,engineering,mid,remote,contract,122000,150000,filled
1089,191,2025-01-22 23:01:13,Senior Product Designer,product,mid,hybrid,full_time,121000,135000,filled
1090,9,2025-01-23 03:44:48,Machine Learning Engineer,engineering,lead,hybrid,full_time,187000,221000,open
1091,87,2025-01-23 06:39:57,Revenue Operations Manager,operations,junior,remote,full_time,66000,75000,filled
1092,206,2025-01-23 08:59:11,Clinical Recruiter,operations,mid,onsite,full_time,90000,109000,filled
1093,60,2025-01-23 12:18:21,Customer Success Manager,customer_success,senior,remote,full_time,109000,125000,filled
1094,243,2025-01-23 17:23:36,Talent Acquisition Specialist,operations,mid,remote,full_time,92000,108000,closed
1095,31,2025-01-24 12:55:40,Director of Customer Support,operations,mid,onsite,full_time,85000,112000,paused
1096,197,2025-01-24 17:44:28,Growth Product Manager,product,mid,hybrid,full_time,124000,138000,filled
1097,25,2025-01-24 23:19:17,Implementation Engineer,engineering,mid,hybrid,full_time,119000,153000,paused
1098,235,2025-01-25 03:51:04,Product Manager,product,senior,remote,full_time,147000,173000,filled
1099,242,2025-01-26 01:50:43,Growth Product Manager,product,senior,remote,full_time,150000,184000,filled
1100,255,2025-01-26 09:53:36,Procurement Analyst,data,senior,hybrid,full_time,161000,202000,filled
1101,91,2025-01-26 10:08:11,Machine Learning Engineer,engineering,junior,remote,full_time,91000,102000,filled
1102,76,2025-01-26 11:18:25,Implementation Project Manager,operations,senior,remote,full_time,109000,137000,filled
1103,314,2025-01-26 22:16:41,Regional Sales Manager,sales,mid,onsite,full_time,97000,118000,filled
1104,234,2025-01-26 22:19:20,Talent Acquisition Specialist,operations,senior,remote,contract,105000,138000,open
1105,59,2025-01-27 14:52:52,Logistics Operations Manager,operations,mid,remote,full_time,85000,109000,filled
1106,10,2025-01-27 15:43:52,Pricing Analyst,data,senior,remote,full_time,156000,196000,open
1107,114,2025-01-27 16:02:00,Compliance Analyst,data,mid,hybrid,full_time,134000,164000,paused
1108,213,2025-01-28 01:28:41,Technical Writer,operations,mid,hybrid,contract,89000,114000,filled
1109,120,2025-01-28 04:42:00,Compliance Analyst,data,mid,onsite,contract,131000,166000,filled
1110,259,2025-01-28 05:33:11,Pricing Analyst,data,junior,remote,full_time,97000,116000,open
1111,161,2025-01-28 05:37:52,Implementation Project Manager,operations,mid,remote,full_time,84000,112000,filled
1112,318,2025-01-28 11:18:11,Logistics Operations Manager,operations,senior,hybrid,full_time,108000,133000,closed
1113,279,2025-01-28 19:16:45,Technical Program Manager,operations,senior,remote,full_time,114000,140000,filled
1114,151,2025-01-29 00:48:25,Technical Support Engineer,engineering,junior,hybrid,contract,94000,115000,filled
1115,268,2025-01-29 01:02:26,Accounting Manager,operations,lead,onsite,full_time,131000,152000,filled
1116,144,2025-01-30 12:02:47,Inventory Planning Manager,operations,senior,hybrid,full_time,105000,130000,open
1117,4,2025-01-30 13:50:08,Compliance Analyst,data,senior,hybrid,contract,169000,192000,filled
1118,99,2025-01-30 13:54:06,Platform Reliability Engineer,engineering,senior,onsite,full_time,162000,181000,closed
1119,131,2025-01-31 02:00:34,Solutions Architect,operations,senior,remote,full_time,110000,132000,filled
1120,313,2025-01-31 14:03:25,Lifecycle Marketing Manager,operations,senior,onsite,full_time,107000,129000,filled
1121,265,2025-01-31 16:20:34,Senior Backend Engineer,engineering,senior,hybrid,full_time,148000,192000,filled
1122,47,2025-01-31 18:52:30,Mobile Engineer,engineering,lead,hybrid,full_time,188000,213000,closed
1123,1,2025-02-01 02:49:51,Risk Operations Analyst,operations,junior,onsite,full_time,67000,76000,open
1124,170,2025-02-01 09:41:42,Security Engineer,engineering,mid,hybrid,full_time,128000,156000,filled
1125,171,2025-02-01 22:05:34,Talent Acquisition Specialist,operations,junior,hybrid,full_time,63000,77000,paused
1126,236,2025-02-02 05:31:05,Clinical Recruiter,operations,lead,remote,full_time,134000,159000,open
1127,84,2025-02-02 16:36:25,Content Marketing Manager,operations,mid,hybrid,full_time,92000,113000,filled
1128,260,2025-02-02 21:59:31,Senior DevOps Engineer,engineering,senior,hybrid,full_time,155000,202000,closed
1129,133,2025-02-03 07:21:04,Data Analyst,data,senior,remote,full_time,169000,200000,open
1130,108,2025-02-03 12:04:17,Staff Data Engineer,engineering,lead,hybrid,full_time,184000,213000,paused
1131,135,2025-02-03 15:36:02,Cloud Infrastructure Engineer,engineering,mid,hybrid,full_time,123000,144000,paused
1132,303,2025-02-03 20:00:37,Revenue Operations Manager,operations,senior,remote,full_time,112000,143000,paused
1133,126,2025-02-03 20:22:26,Customer Education Specialist,operations,lead,remote,full_time,131000,164000,open
1134,180,2025-02-04 11:16:08,Technical Program Manager,operations,junior,hybrid,full_time,68000,81000,filled
1135,286,2025-02-05 03:21:32,Content Marketing Manager,operations,senior,remote,full_time,111000,137000,filled
1136,6,2025-02-05 22:34:01,Accounting Manager,operations,mid,remote,full_time,88000,104000,filled
1137,172,2025-02-06 00:32:20,Partner Success Manager,customer_success,senior,hybrid,full_time,104000,127000,closed
1138,227,2025-02-06 01:22:41,Senior Frontend Engineer,engineering,senior,remote,contract,157000,197000,filled
1139,290,2025-02-06 13:08:45,Platform Reliability Engineer,engineering,mid,remote,full_time,124000,160000,open
1140,20,2025-02-06 14:07:26,Healthcare Account Manager,operations,mid,hybrid,full_time,91000,104000,filled
1141,233,2025-02-06 18:59:29,Senior Frontend Engineer,engineering,junior,remote,full_time,89000,111000,filled
1142,257,2025-02-06 19:00:12,Risk Operations Analyst,operations,junior,onsite,full_time,63000,74000,open
1143,113,2025-02-07 05:35:29,FP&A Analyst,data,senior,onsite,full_time,166000,211000,open
1144,239,2025-02-07 09:28:42,Clinical Recruiter,operations,mid,hybrid,full_time,85000,105000,filled
1145,158,2025-02-07 12:49:24,Demand Generation Manager,operations,mid,onsite,full_time,91000,112000,filled
1146,211,2025-02-08 07:24:03,Security Engineer,engineering,senior,onsite,full_time,156000,182000,closed
1147,125,2025-02-08 12:33:05,Senior Product Designer,product,senior,remote,contract,145000,180000,open
1148,57,2025-02-08 17:49:08,Talent Acquisition Specialist,operations,senior,hybrid,full_time,113000,137000,filled
1149,266,2025-02-08 19:15:06,Risk Operations Analyst,operations,lead,remote,full_time,136000,157000,open
1150,70,2025-02-09 01:37:53,Senior Frontend Engineer,engineering,mid,hybrid,full_time,130000,159000,filled
1151,61,2025-02-09 01:55:55,Product Manager,product,senior,hybrid,full_time,144000,186000,filled
1152,284,2025-02-09 05:32:12,Payroll Specialist,operations,junior,remote,contract,63000,82000,closed
1153,300,2025-02-09 18:17:30,Senior Product Designer,product,senior,remote,full_time,149000,173000,filled
1154,195,2025-02-09 18:19:06,People Operations Partner,operations,lead,onsite,full_time,133000,166000,filled
1155,186,2025-02-09 21:15:38,Implementation Project Manager,operations,senior,remote,full_time,112000,135000,filled
1156,116,2025-02-09 21:57:12,Mobile Engineer,engineering,senior,remote,full_time,157000,191000,filled
1157,196,2025-02-10 01:58:48,Procurement Analyst,data,senior,remote,full_time,169000,198000,closed
1158,195,2025-02-10 05:16:43,Supply Chain Coordinator,operations,mid,hybrid,full_time,86000,110000,closed
1159,166,2025-02-10 11:57:31,Implementation Engineer,engineering,senior,onsite,full_time,157000,180000,filled
1160,210,2025-02-10 12:39:55,Customer Success Manager,customer_success,senior,onsite,full_time,101000,126000,closed
1161,178,2025-02-10 14:38:53,Demand Generation Manager,operations,lead,hybrid,full_time,131000,153000,closed
1162,282,2025-02-11 01:30:35,Senior Backend Engineer,engineering,mid,remote,full_time,128000,148000,open
1163,214,2025-02-11 03:26:50,Senior Backend Engineer,engineering,junior,remote,full_time,90000,104000,filled
1164,124,2025-02-11 05:52:11,Warehouse Systems Analyst,data,senior,hybrid,full_time,161000,191000,open
1165,210,2025-02-11 06:41:58,QA Automation Engineer,engineering,junior,onsite,full_time,94000,114000,filled
1166,74,2025-02-11 15:10:28,Operations Excellence Lead,operations,mid,hybrid,full_time,92000,109000,filled
1167,69,2025-02-11 15:48:45,Business Systems Administrator,operations,mid,remote,full_time,89000,101000,open
1168,265,2025-02-11 23:35:40,Procurement Analyst,data,senior,hybrid,full_time,172000,206000,filled
1169,187,2025-02-12 12:36:32,Business Systems Administrator,operations,mid,hybrid,full_time,88000,114000,closed
1170,18,2025-02-12 19:49:08,Machine Learning Engineer,engineering,mid,hybrid,contract,130000,160000,filled
1171,114,2025-02-13 09:43:27,Implementation Engineer,engineering,junior,hybrid,full_time,87000,115000,paused
1172,315,2025-02-13 14:05:35,Pricing Analyst,data,lead,hybrid,full_time,191000,253000,filled
1173,204,2025-02-14 01:28:38,FP&A Analyst,data,senior,hybrid,full_time,161000,201000,filled
1174,278,2025-02-15 01:55:31,Data Analyst,data,junior,onsite,full_time,91000,123000,filled
1175,176,2025-02-15 05:36:17,Clinical Recruiter,operations,junior,hybrid,full_time,64000,83000,filled
1176,14,2025-02-15 13:07:45,Accounting Manager,operations,senior,remote,full_time,107000,131000,filled
1177,58,2025-02-16 11:20:48,Implementation Engineer,engineering,mid,remote,contract,127000,160000,open
1178,30,2025-02-16 14:49:39,Customer Education Specialist,operations,senior,hybrid,full_time,107000,140000,filled
1179,236,2025-02-16 19:51:51,Accounting Manager,operations,mid,hybrid,full_time,85000,112000,filled
1180,243,2025-02-17 21:57:46,Customer Success Manager,customer_success,lead,hybrid,full_time,132000,160000,closed
1181,147,2025-02-17 22:45:11,Sales Development Representative,sales,mid,hybrid,full_time,104000,122000,paused
1182,232,2025-02-18 12:19:58,Warehouse Systems Analyst,data,senior,remote,full_time,171000,196000,filled
1183,177,2025-02-18 15:37:50,Accounting Manager,operations,junior,hybrid,contract,64000,79000,filled
1184,237,2025-02-18 16:21:51,QA Automation Engineer,engineering,lead,hybrid,full_time,176000,233000,open
1185,216,2025-02-19 07:08:44,Data Analyst,data,lead,hybrid,full_time,197000,249000,filled
1186,146,2025-02-19 07:10:09,Logistics Operations Manager,operations,senior,remote,full_time,111000,141000,filled
1187,209,2025-02-19 13:53:11,Business Intelligence Analyst,data,mid,remote,full_time,125000,165000,open
1188,102,2025-02-19 17:13:07,Supply Chain Coordinator,operations,mid,hybrid,full_time,93000,115000,filled
1189,240,2025-02-20 02:35:44,Staff Data Engineer,engineering,senior,onsite,contract,158000,181000,filled
1190,293,2025-02-20 18:54:30,Warehouse Systems Analyst,data,senior,onsite,full_time,168000,211000,open
1191,67,2025-02-20 20:43:34,Operations Excellence Lead,operations,mid,hybrid,full_time,89000,102000,filled
1192,214,2025-02-21 00:39:20,FP&A Analyst,data,mid,remote,full_time,134000,161000,open
1193,36,2025-02-21 03:05:43,Clinical Operations Analyst,operations,mid,hybrid,full_time,87000,102000,filled
1194,121,2025-02-21 03:14:23,Warehouse Systems Analyst,data,senior,hybrid,contract,172000,201000,filled
1195,215,2025-02-21 03:59:49,FP&A Analyst,data,senior,remote,full_time,162000,196000,filled
1196,89,2025-02-21 11:57:49,Healthcare Account Manager,operations,senior,onsite,full_time,106000,127000,filled
1197,76,2025-02-21 22:39:21,Payroll Specialist,operations,senior,remote,full_time,105000,137000,closed
1198,123,2025-02-22 09:59:10,Machine Learning Engineer,engineering,mid,remote,full_time,127000,157000,closed
1199,37,2025-02-22 16:35:57,Enterprise Account Executive,operations,mid,remote,full_time,94000,104000,filled
1200,201,2025-02-22 23:54:32,Product Manager,product,junior,remote,full_time,88000,105000,closed
1201,42,2025-02-23 12:14:58,Procurement Analyst,data,senior,onsite,full_time,167000,190000,closed
1202,107,2025-02-23 17:59:05,Senior Data Scientist,data,mid,hybrid,full_time,139000,152000,closed
1203,101,2025-02-24 08:11:49,Machine Learning Engineer,engineering,mid,remote,full_time,129000,145000,filled
1204,310,2025-02-24 08:15:32,People Operations Partner,operations,mid,hybrid,full_time,88000,110000,filled
1205,318,2025-02-24 08:36:21,Sales Development Representative,sales,mid,remote,full_time,103000,128000,open
1206,26,2025-02-24 15:01:24,Demand Generation Manager,operations,senior,remote,full_time,105000,136000,open
1207,51,2025-02-25 08:47:32,Solutions Architect,operations,mid,remote,full_time,86000,113000,open
1208,235,2025-02-25 14:43:04,Customer Success Manager,customer_success,junior,hybrid,full_time,60000,75000,open
1209,96,2025-02-25 15:39:27,Payroll Specialist,operations,senior,remote,full_time,107000,140000,closed
1210,207,2025-02-25 18:15:57,Demand Generation Manager,operations,mid,onsite,full_time,94000,115000,filled
1211,295,2025-02-25 18:42:41,Sales Development Representative,sales,mid,remote,full_time,107000,122000,filled
1212,53,2025-02-25 21:05:33,Senior Frontend Engineer,engineering,mid,hybrid,full_time,124000,145000,open
1213,309,2025-02-26 00:29:28,Customer Education Specialist,operations,senior,onsite,full_time,113000,128000,filled
1214,17,2025-02-26 04:02:24,Technical Program Manager,operations,mid,remote,full_time,88000,110000,filled
1215,74,2025-02-27 00:34:29,Healthcare Account Manager,operations,senior,remote,full_time,106000,135000,closed
1216,163,2025-02-27 08:14:26,Warehouse Systems Analyst,data,lead,onsite,full_time,192000,227000,open
1217,282,2025-02-27 19:01:24,Solutions Consultant,operations,senior,hybrid,full_time,107000,141000,filled
1218,178,2025-02-28 12:47:08,Pricing Analyst,data,mid,hybrid,full_time,129000,170000,open
1219,45,2025-02-28 14:43:41,Staff Data Engineer,engineering,senior,remote,full_time,151000,183000,filled
1220,80,2025-02-28 23:18:25,Customer Education Specialist,operations,mid,remote,full_time,85000,104000,filled
1221,244,2025-03-01 00:05:34,Director of Customer Support,operations,mid,hybrid,full_time,86000,104000,filled
1222,180,2025-03-01 01:56:42,FP&A Analyst,data,senior,onsite,full_time,171000,196000,open
1223,5,2025-03-01 03:18:29,Risk Operations Analyst,operations,mid,remote,full_time,85000,113000,open
1224,161,2025-03-01 03:54:48,FP&A Analyst,data,junior,onsite,full_time,93000,117000,filled
1225,131,2025-03-01 12:14:02,Revenue Operations Manager,operations,mid,hybrid,full_time,89000,102000,filled
1226,1,2025-03-01 18:57:33,Implementation Consultant,operations,mid,remote,full_time,88000,108000,closed
1227,80,2025-03-01 21:39:57,Data Analyst,data,mid,remote,full_time,132000,151000,filled
1228,300,2025-03-02 07:43:04,Partner Success Manager,customer_success,senior,remote,full_time,100000,126000,open
1229,226,2025-03-02 10:04:17,Clinical Operations Analyst,operations,lead,hybrid,full_time,134000,158000,filled
1230,23,2025-03-02 17:57:04,Implementation Consultant,operations,junior,hybrid,full_time,65000,80000,paused
1231,6,2025-03-02 19:22:21,Logistics Operations Manager,operations,senior,hybrid,contract,113000,135000,filled
1232,111,2025-03-03 22:55:57,Implementation Engineer,engineering,mid,remote,full_time,127000,160000,closed
1233,149,2025-03-04 04:38:16,Compliance Analyst,data,junior,hybrid,full_time,94000,108000,paused
1234,146,2025-03-04 10:46:54,Risk Operations Analyst,operations,mid,hybrid,full_time,88000,112000,filled
1235,223,2025-03-04 21:54:42,FP&A Analyst,data,junior,hybrid,full_time,92000,108000,open
1236,56,2025-03-05 21:21:21,Clinical Recruiter,operations,mid,hybrid,contract,89000,105000,filled
1237,15,2025-03-06 03:28:23,Director of Customer Support,operations,mid,remote,full_time,85000,114000,open
1238,216,2025-03-06 08:07:50,Payroll Specialist,operations,mid,hybrid,full_time,87000,111000,closed
1239,288,2025-03-06 17:52:24,Product Manager,product,senior,remote,full_time,148000,169000,filled
1240,54,2025-03-08 12:34:44,Growth Product Manager,product,junior,remote,full_time,81000,103000,open
1241,116,2025-03-09 06:36:10,Implementation Project Manager,operations,mid,remote,full_time,85000,112000,open
1242,201,2025-03-09 07:33:17,Revenue Operations Manager,operations,junior,hybrid,full_time,65000,83000,filled
1243,53,2025-03-09 08:07:38,Warehouse Systems Analyst,data,senior,hybrid,full_time,162000,202000,closed
1244,276,2025-03-10 14:38:23,Clinical Operations Analyst,operations,mid,remote,full_time,92000,101000,filled
1245,73,2025-03-11 01:56:32,Customer Success Manager,customer_success,senior,onsite,full_time,110000,127000,open
1246,171,2025-03-11 15:10:05,People Operations Partner,operations,mid,onsite,full_time,94000,103000,filled
1247,109,2025-03-11 21:29:43,Data Analyst,data,junior,remote,full_time,94000,108000,filled
1248,214,2025-03-12 16:20:26,Compliance Analyst,data,lead,hybrid,full_time,190000,240000,open
1249,64,2025-03-13 18:52:16,Enterprise Account Executive,operations,junior,remote,full_time,65000,81000,filled
1250,32,2025-03-13 22:19:15,Mobile Engineer,engineering,mid,onsite,part_time,127000,143000,open
1251,164,2025-03-14 03:48:44,Regional Sales Manager,sales,mid,remote,full_time,103000,129000,closed
1252,277,2025-03-14 06:41:19,Solutions Consultant,operations,lead,remote,full_time,129000,165000,closed
1253,203,2025-03-15 06:54:20,Regional Sales Manager,sales,senior,hybrid,full_time,120000,159000,open
1254,242,2025-03-15 15:04:07,Machine Learning Engineer,engineering,senior,remote,full_time,151000,183000,open
1255,139,2025-03-15 21:21:06,Solutions Consultant,operations,lead,hybrid,full_time,127000,158000,filled
1256,45,2025-03-16 10:07:29,Technical Writer,operations,junior,hybrid,full_time,62000,74000,filled
1257,137,2025-03-16 14:24:08,People Operations Partner,operations,lead,remote,full_time,138000,155000,paused
1258,316,2025-03-17 20:15:22,Senior Accountant,operations,mid,hybrid,full_time,84000,105000,paused
1259,251,2025-03-18 07:49:38,Cloud Infrastructure Engineer,engineering,senior,onsite,full_time,157000,184000,closed
1260,226,2025-03-18 12:24:10,Senior Accountant,operations,mid,onsite,full_time,94000,104000,open
1261,97,2025-03-18 20:24:46,Platform Reliability Engineer,engineering,mid,hybrid,full_time,124000,146000,open
1262,192,2025-03-18 21:13:44,Technical Writer,operations,lead,remote,full_time,132000,169000,filled
1263,200,2025-03-19 02:30:27,Compliance Analyst,data,mid,remote,full_time,135000,166000,filled
1264,210,2025-03-20 12:20:44,Content Marketing Manager,operations,lead,onsite,full_time,129000,157000,open
1265,286,2025-03-20 13:32:15,Solutions Consultant,operations,mid,hybrid,full_time,89000,115000,open
1266,219,2025-03-20 16:24:50,Talent Acquisition Specialist,operations,senior,hybrid,full_time,114000,130000,closed
1267,71,2025-03-21 05:55:46,HR Business Partner,operations,lead,onsite,full_time,136000,158000,filled
1268,71,2025-03-21 15:57:11,QA Automation Engineer,engineering,junior,remote,full_time,93000,114000,closed
1269,199,2025-03-21 16:10:15,Data Analyst,data,lead,hybrid,full_time,206000,235000,filled
1270,278,2025-03-21 17:22:44,Product Manager,product,senior,remote,full_time,143000,170000,closed
1271,304,2025-03-21 21:22:39,Inventory Planning Manager,operations,senior,remote,full_time,114000,132000,closed
1272,196,2025-03-21 22:47:49,People Operations Partner,operations,mid,hybrid,full_time,90000,108000,closed
1273,170,2025-03-22 00:53:10,Warehouse Systems Analyst,data,senior,remote,full_time,167000,202000,filled
1274,262,2025-03-22 02:19:30,Logistics Operations Manager,operations,senior,onsite,full_time,113000,133000,filled
1275,313,2025-03-22 04:36:01,Growth Product Manager,product,mid,remote,full_time,121000,141000,closed
1276,9,2025-03-22 17:01:31,FP&A Analyst,data,mid,onsite,full_time,138000,155000,open
1277,100,2025-03-22 19:17:02,HR Business Partner,operations,mid,hybrid,full_time,88000,109000,open
1278,107,2025-03-23 11:34:48,Senior Data Scientist,data,senior,hybrid,full_time,166000,191000,open
1279,181,2025-03-23 20:37:34,Staff Data Engineer,engineering,junior,onsite,full_time,88000,115000,open
1280,95,2025-03-23 22:37:40,QA Automation Engineer,engineering,senior,remote,full_time,157000,195000,open
1281,100,2025-03-24 03:14:01,Mobile Engineer,engineering,lead,remote,full_time,191000,223000,filled
1282,8,2025-03-24 06:49:33,Demand Generation Manager,operations,junior,remote,full_time,66000,81000,filled
1283,2,2025-03-25 05:09:24,Inventory Planning Manager,operations,mid,remote,full_time,88000,101000,filled
1284,144,2025-03-25 16:40:07,Clinical Operations Analyst,operations,senior,onsite,full_time,111000,131000,filled
1285,320,2025-03-25 22:08:51,Implementation Project Manager,operations,junior,hybrid,full_time,63000,77000,paused
1286,95,2025-03-26 10:05:00,Healthcare Account Manager,operations,senior,remote,full_time,107000,134000,paused
1287,77,2025-03-27 09:00:21,Solutions Consultant,operations,senior,remote,full_time,108000,139000,open
1288,85,2025-03-27 15:31:34,Partner Success Manager,customer_success,senior,hybrid,full_time,110000,135000,open
