application_id,job_id,candidate_id,applied_at,source,stage,score
9390,1433,1503,2025-06-22 03:11:08,recruiter,screened,0.594
9391,1565,1529,2025-08-01 13:07:20,job_board,applied,0.695
9392,1353,109,2025-05-05 01:51:22,recruiter,screened,0.655
9393,1814,1529,2025-10-31 15:30:28,job_board,applied,0.872
9394,767,3980,2024-10-23 12:14:29,outbound,offer,0.753
9395,1404,6828,2025-06-12 02:27:21,job_board,applied,0.864
9396,1222,660,2025-03-11 01:56:42,job_board,applied,0.801
9397,1547,1422,2025-08-15 21:55:22,job_board,applied,0.946
9398,1860,3392,2025-12-01 23:29:20,job_board,offer,0.814
9399,161,4480,2024-02-21 01:44:41,linkedin,applied,0.413
9400,1706,3824,2025-09-19 03:59:20,recruiter,applied,0.784
9401,1648,1632,2025-09-06 21:22:29,outbound,interview,0.371
9402,1741,6790,2025-10-01 01:52:45,linkedin,offer,0.461
9403,550,1875,2024-08-09 13:20:19,job_board,interview,0.94
9404,1158,1057,2025-02-21 05:16:43,referral,interview,0.952
9405,142,3576,2024-02-12 07:37:23,referral,interview,0.418
9406,122,8906,2024-03-09 21:29:22,linkedin,applied,0.6
9407,1179,1063,2025-02-19 19:51:51,referral,screened,0.973
9408,1942,1136,2025-11-30 04:53:45,linkedin,applied,0.396
9409,454,5934,2024-06-29 12:51:28,linkedin,applied,0.924
9410,1581,5594,2025-08-22 08:24:39,job_board,applied,0.969
9411,160,1496,2024-02-14 07:00:10,linkedin,applied,0.906
9412,130,5852,2024-03-09 18:12:04,linkedin,applied,0.865
9413,1220,6769,2025-04-01 23:18:25,job_board,screened,0.71
9414,558,5734,2024-08-08 20:52:54,linkedin,interview,0.925
9415,198,4692,2024-03-07 10:16:36,job_board,applied,0.414
9416,1830,4140,2025-10-18 16:47:43,job_board,applied,0.421
9417,1775,3119,2025-10-03 16:53:46,referral,applied,0.786
9418,29,617,2024-02-07 23:15:21,job_board,applied,0.356
9419,1939,5529,2026-01-08 23:41:49,linkedin,applied,0.753
9420,37,7124,2024-02-21 14:21:07,outbound,applied,0.739
9421,1477,3669,2025-06-22 09:21:03,referral,screened,0.736
9422,1568,6612,2025-07-14 22:34:39,linkedin,applied,0.459
9423,576,743,2024-07-25 06:26:05,linkedin,applied,0.927
9424,272,897,2024-04-03 00:17:07,job_board,interview,0.812
9425,1126,2782,2025-02-02 05:31:05,linkedin,applied,0.527
9426,1772,3120,2025-10-30 03:11:36,referral,interview,0.727
9427,63,4723,2024-01-23 22:44:17,job_board,interview,0.6
9428,1703,284,2025-09-15 03:33:16,recruiter,interview,0.83
9429,1243,939,2025-03-25 08:07:38,job_board,interview,0.662
9430,1974,6543,2026-01-18 14:32:11,job_board,screened,0.532
9431,528,6592,2024-07-18 18:48:07,recruiter,applied,0.864
9432,1290,6927,2025-05-07 21:38:38,job_board,interview,0.601
9433,911,3209,2024-11-14 17:23:13,job_board,applied,0.977
9434,1270,6053,2025-04-02 17:22:44,referral,screened,0.597
9435,358,1844,2024-04-29 23:00:57,linkedin,applied,0.709
9436,996,7821,2025-02-02 20:54:16,job_board,applied,0.602
9437,1974,73,2026-01-02 14:32:11,linkedin,offer,0.687
9438,1689,5515,2025-09-07 01:45:59,outbound,screened,0.974
9439,415,765,2024-06-08 21:46:51,job_board,applied,0.421
9440,118,7432,2024-03-10 11:46:59,linkedin,screened,0.863
9441,834,2136,2024-10-21 01:43:10,job_board,interview,0.91
9442,458,190,2024-06-19 02:19:18,recruiter,applied,0.773
9443,510,3303,2024-07-22 15:27:30,recruiter,interview,0.66
9444,365,8077,2024-04-29 04:15:32,outbound,applied,0.691
9445,1084,1380,2025-03-04 21:34:57,job_board,interview,0.782
9446,188,2451,2024-03-04 05:30:10,job_board,interview,0.95
9447,1811,4905,2025-10-08 03:42:31,linkedin,applied,0.568
9448,61,7841,2024-02-19 04:15:12,job_board,interview,0.927
9449,327,1750,2024-04-19 03:57:38,job_board,applied,0.526
9450,1124,3273,2025-02-19 09:41:42,job_board,interview,0.633
9451,282,8592,2024-04-18 19:55:02,linkedin,applied,0.627
9452,1008,6279,2025-01-10 11:44:45,job_board,applied,0.46
9453,149,5084,2024-02-17 10:15:57,job_board,offer,0.469
9454,1740,3256,2025-10-02 07:23:23,linkedin,applied,0.893
9455,1179,7170,2025-03-25 19:51:51,recruiter,applied,0.974
9456,608,8474,2024-07-25 02:40:00,referral,screened,0.947
9457,1205,3797,2025-04-08 08:36:21,outbound,applied,0.484
9458,1082,8586,2025-01-23 16:58:52,job_board,interview,0.531
9459,1643,1844,2025-09-01 05:07:24,linkedin,screened,0.429
9460,1453,7594,2025-06-15 23:43:43,linkedin,screened,0.788
9461,1672,4046,2025-08-17 19:46:54,job_board,screened,0.353
9462,1728,1897,2025-09-30 11:40:39,linkedin,applied,0.778
9463,204,3711,2024-02-21 22:05:18,job_board,applied,0.517
9464,1539,3657,2025-07-17 18:10:31,job_board,screened,0.804
9465,1822,5613,2025-10-20 16:10:46,job_board,interview,0.466
9466,397,7172,2024-05-26 06:51:45,linkedin,offer,0.938
9467,1659,8196,2025-08-17 03:10:32,job_board,applied,0.42
9468,1221,1236,2025-03-03 00:05:34,linkedin,interview,0.373
9469,1295,2136,2025-05-02 22:01:44,referral,applied,0.424
9470,1427,7501,2025-05-20 16:40:19,referral,interview,0.503
9471,695,869,2024-09-03 07:24:14,outbound,applied,0.779
9472,1796,2692,2025-10-23 06:41:04,job_board,screened,0.627
9473,1492,6438,2025-07-13 05:25:53,referral,screened,0.64
9474,878,4822,2024-10-28 20:18:00,job_board,offer,0.722
9475,1242,4,2025-04-05 07:33:17,linkedin,applied,0.776
9476,1909,1330,2025-11-13 20:27:38,linkedin,applied,0.803
9477,707,7152,2024-08-20 21:30:30,linkedin,interview,0.616
9478,1787,3062,2025-09-30 18:19:22,recruiter,interview,0.429
9479,27,6551,2024-02-09 00:01:07,job_board,applied,0.409
9480,1588,6054,2025-07-26 08:35:41,job_board,interview,0.512
9481,1185,7433,2025-03-28 07:08:44,outbound,applied,0.458
9482,1421,5215,2025-05-22 02:43:53,job_board,interview,0.593
9483,1153,816,2025-03-02 18:17:30,referral,screened,0.975
9484,958,1137,2024-12-26 14:20:53,outbound,applied,0.54
9485,310,1834,2024-04-21 18:36:55,job_board,offer,0.945
9486,486,1631,2024-06-21 02:09:52,job_board,interview,0.757
9487,1813,4965,2025-10-05 22:26:36,linkedin,applied,0.382
9488,814,4151,2024-10-31 08:49:00,job_board,applied,0.825
9489,319,2946,2024-04-28 13:22:46,outbound,applied,0.802
9490,258,5120,2024-04-07 13:55:21,recruiter,offer,0.793
9491,575,7613,2024-08-17 09:48:47,linkedin,applied,0.437
9492,1464,3356,2025-07-11 09:30:13,linkedin,applied,0.363
9493,744,4126,2024-10-01 20:08:43,job_board,interview,0.87
9494,861,7953,2024-11-05 10:49:47,job_board,applied,0.82
9495,1366,3866,2025-04-25 18:45:32,linkedin,screened,0.717
9496,1211,744,2025-03-06 18:42:41,job_board,applied,0.83
9497,164,1663,2024-02-22 22:59:11,outbound,applied,0.714
9498,783,2424,2024-09-29 04:31:27,job_board,applied,0.723
9499,1405,5059,2025-06-20 14:04:04,job_board,applied,0.956
9500,1419,3628,2025-05-17 04:46:03,referral,screened,0.442
9501,829,3114,2024-11-05 14:05:21,job_board,interview,0.538
9502,429,7480,2024-06-02 13:23:21,referral,applied,0.421
9503,366,4055,2024-05-01 12:35:10,job_board,applied,0.497
9504,181,4286,2024-03-19 12:08:39,job_board,applied,0.882
9505,225,2442,2024-03-25 03:08:29,referral,offer,0.803
9506,1940,4175,2026-01-04 16:38:19,referral,applied,0.709
9507,825,5480,2024-10-12 07:39:52,linkedin,applied,0.483
9508,642,8270,2024-08-08 23:27:56,job_board,screened,0.653
9509,892,7543,2024-12-11 13:50:05,referral,applied,0.702
9510,1035,38,2025-02-17 13:26:53,referral,applied,0.431
9511,275,185,2024-04-01 15:13:58,job_board,applied,0.397
9512,1809,7520,2025-10-15 14:35:54,job_board,screened,0.465
9513,965,2079,2024-12-19 06:47:36,referral,applied,0.849
9514,1125,226,2025-02-04 22:05:34,referral,interview,0.707
9515,1005,6097,2025-01-02 20:06:10,recruiter,screened,0.76
9516,1876,8752,2025-10-25 01:50:15,referral,applied,0.417
9517,1963,6360,2025-12-09 03:17:49,job_board,applied,0.548
9518,252,1217,2024-03-21 21:53:43,linkedin,applied,0.5
9519,1427,2649,2025-06-15 16:40:19,job_board,interview,0.845
9520,327,2604,2024-05-01 03:57:38,outbound,applied,0.439
9521,25,2576,2024-02-07 18:03:40,linkedin,applied,0.519
9522,1105,5635,2025-02-25 14:52:52,job_board,interview,0.788
9523,954,6722,2025-01-02 15:54:38,job_board,applied,0.763
9524,985,2638,2025-01-03 15:24:58,job_board,screened,0.901
9525,44,5026,2024-01-26 08:36:05,job_board,offer,0.883
9526,1288,4377,2025-04-15 15:31:34,job_board,interview,0.879
9527,1023,3501,2025-02-10 07:47:08,job_board,applied,0.825
9528,117,1644,2024-02-22 00:38:11,job_board,interview,0.445
9529,676,499,2024-09-13 15:42:44,recruiter,screened,0.693
9530,271,8484,2024-03-27 23:17:42,job_board,applied,0.423
9531,1808,5878,2025-10-24 13:01:27,job_board,applied,0.664
9532,1485,7570,2025-07-10 17:45:09,job_board,applied,0.844
9533,987,2637,2025-01-15 18:39:44,linkedin,screened,0.672
9534,175,1905,2024-02-16 12:57:11,recruiter,interview,0.568
9535,1700,5194,2025-08-27 19:54:47,job_board,applied,0.979
9536,710,6266,2024-09-17 02:41:12,linkedin,applied,0.545
9537,1168,6502,2025-03-21 23:35:40,linkedin,applied,0.466
9538,1441,4919,2025-06-15 09:40:49,job_board,interview,0.671
9539,794,4170,2024-09-24 22:29:24,job_board,applied,0.635
9540,1945,5077,2026-01-07 18:49:32,recruiter,screened,0.565
9541,460,2280,2024-06-27 04:23:51,linkedin,applied,0.521
9542,687,1459,2024-09-16 00:19:03,outbound,screened,0.977
9543,367,1928,2024-05-05 13:02:49,job_board,screened,0.58
9544,687,3019,2024-09-09 00:19:03,job_board,applied,0.699
9545,1590,6345,2025-07-22 06:06:59,job_board,screened,0.404
9546,943,7824,2024-11-30 03:05:12,job_board,screened,0.643
9547,1766,8024,2025-09-17 12:30:52,referral,applied,0.667
9548,1781,3555,2025-10-08 20:22:21,job_board,screened,0.571
9549,649,8820,2024-09-12 01:50:58,outbound,applied,0.374
9550,1591,8867,2025-07-20 08:56:02,outbound,interview,0.683
9551,990,7230,2025-01-16 15:54:56,recruiter,interview,0.377
9552,847,627,2024-11-16 06:01:53,linkedin,applied,0.489
9553,576,5425,2024-07-26 06:26:05,recruiter,applied,0.942
9554,134,2558,2024-02-04 06:00:57,job_board,screened,0.567
9555,911,7779,2024-12-23 17:23:13,recruiter,interview,0.615
9556,1337,2021,2025-05-27 17:45:54,linkedin,interview,0.681
9557,1739,3507,2025-09-19 12:48:49,referral,interview,0.902
9558,824,2254,2024-11-11 02:55:22,job_board,screened,0.513
9559,276,7940,2024-04-22 17:16:07,job_board,applied,0.951
9560,938,5145,2024-12-23 23:48:32,job_board,applied,0.82
9561,583,3873,2024-08-17 03:43:48,job_board,applied,0.429
9562,1838,7336,2025-11-08 05:52:34,job_board,offer,0.825
9563,1391,5359,2025-06-06 08:18:52,linkedin,applied,0.807
9564,1812,5451,2025-10-03 10:59:41,job_board,offer,0.743
9565,622,1530,2024-07-25 08:15:16,job_board,applied,0.6
9566,891,3392,2024-11-07 11:39:58,job_board,screened,0.85
9567,163,4475,2024-03-22 18:27:50,recruiter,applied,0.892
9568,271,3779,2024-03-31 23:17:42,job_board,applied,0.394
9569,749,3074,2024-09-28 23:57:38,referral,applied,0.584
9570,794,8874,2024-10-16 22:29:24,job_board,interview,0.689
9571,1353,3299,2025-05-10 01:51:22,referral,applied,0.968
9572,431,5376,2024-06-12 16:32:29,job_board,screened,0.661
9573,1969,5384,2026-01-16 09:56:04,linkedin,offer,0.554
9574,1561,1895,2025-08-21 12:10:49,job_board,applied,0.411
9575,1785,7937,2025-09-23 01:19:20,job_board,applied,0.734
9576,614,1386,2024-08-04 08:38:47,job_board,applied,0.857
9577,1124,7434,2025-02-09 09:41:42,recruiter,offer,0.974
9578,1036,5354,2025-02-02 20:35:28,job_board,applied,0.754
9579,1555,3141,2025-08-08 12:26:07,job_board,applied,0.736
9580,1697,2425,2025-08-26 12:41:05,linkedin,interview,0.706
9581,1143,6605,2025-03-07 05:35:29,recruiter,screened,0.829
9582,1949,4040,2025-12-03 09:17:16,recruiter,screened,0.669
9583,988,4929,2025-01-14 04:43:45,job_board,applied,0.524
9584,549,3248,2024-08-07 09:18:30,referral,screened,0.575
9585,342,3135,2024-05-08 01:04:41,referral,interview,0.793
9586,755,2416,2024-10-09 12:26:03,linkedin,applied,0.87
9587,585,8173,2024-08-21 23:51:23,referral,applied,0.74
9588,401,7968,2024-05-22 00:50:20,job_board,screened,0.809
9589,905,1452,2024-11-13 15:13:36,job_board,applied,0.351
9590,523,1222,2024-07-13 01:27:29,outbound,applied,0.957
9591,1972,7247,2025-12-29 20:41:54,outbound,interview,0.467
9592,610,3235,2024-08-29 22:31:48,recruiter,applied,0.516
9593,1218,1911,2025-03-13 12:47:08,referral,applied,0.513
9594,1505,1931,2025-07-13 15:23:42,linkedin,interview,0.526
9595,1890,8033,2025-12-14 04:54:18,recruiter,screened,0.466
9596,1374,2374,2025-06-01 07:25:02,job_board,applied,0.364
9597,518,6493,2024-06-23 09:54:14,job_board,offer,0.947
9598,1113,4099,2025-03-08 19:16:45,recruiter,applied,0.61
9599,138,4185,2024-02-19 03:43:50,referral,interview,0.444
9600,541,3035,2024-07-24 11:40:14,job_board,interview,0.632
9601,1957,696,2026-01-14 11:01:06,job_board,applied,0.704
9602,10,788,2024-02-16 22:33:11,job_board,applied,0.823
9603,660,1622,2024-09-01 08:12:18,job_board,applied,0.672
9604,107,2586,2024-02-28 06:41:50,linkedin,interview,0.761
9605,1071,1485,2025-01-20 20:56:56,job_board,offer,0.473
9606,1503,2513,2025-08-01 00:03:41,referral,applied,0.893
9607,143,6855,2024-03-18 06:45:29,linkedin,screened,0.89
9608,258,94,2024-03-18 13:55:21,linkedin,interview,0.401
9609,1721,5599,2025-08-26 18:06:26,job_board,offer,0.584
9610,558,4693,2024-08-10 20:52:54,job_board,applied,0.875
9611,2,1959,2024-01-24 13:30:59,job_board,applied,0.526
9612,197,2584,2024-02-25 14:49:52,job_board,screened,0.411
9613,1813,3310,2025-10-09 22:26:36,job_board,applied,0.383
9614,1847,2445,2025-11-10 13:10:07,outbound,applied,0.474
9615,331,2784,2024-05-03 09:12:43,job_board,applied,0.489
9616,561,3790,2024-07-27 22:24:22,job_board,applied,0.82
9617,367,5873,2024-04-29 13:02:49,job_board,applied,0.359
9618,984,5777,2025-01-20 13:24:28,job_board,applied,0.701
9619,1652,2974,2025-09-11 01:26:02,job_board,applied,0.931
9620,1520,2615,2025-06-29 19:40:24,job_board,screened,0.943
9621,773,6918,2024-10-07 14:57:39,referral,applied,0.729
9622,1391,6884,2025-06-04 08:18:52,referral,interview,0.601
9623,513,6255,2024-06-28 07:04:54,job_board,applied,0.555
9624,1819,6198,2025-10-31 22:24:28,referral,interview,0.684
9625,1193,2184,2025-03-31 03:05:43,linkedin,interview,0.882
9626,1835,5979,2025-11-16 20:32:04,outbound,offer,0.5
9627,509,2915,2024-07-16 10:45:34,referral,screened,0.464
9628,1901,4785,2025-12-08 11:31:21,linkedin,applied,0.465
9629,574,4946,2024-07-28 07:50:00,job_board,interview,0.663
9630,1369,7156,2025-04-30 13:59:57,recruiter,applied,0.57
9631,92,8171,2024-02-13 18:49:07,outbound,applied,0.937
9632,462,3780,2024-06-27 15:42:33,outbound,applied,0.603
9633,1079,1004,2025-02-11 00:02:42,linkedin,applied,0.77
9634,1009,168,2025-02-11 17:02:42,job_board,applied,0.88
9635,259,3228,2024-04-02 15:12:31,job_board,applied,0.869
9636,20,3874,2024-01-06 14:49:30,referral,screened,0.466
9637,1675,5393,2025-09-18 20:09:44,referral,applied,0.807
9638,489,3192,2024-06-24 07:59:07,linkedin,interview,0.746
9639,1503,2921,2025-06-23 00:03:41,referral,screened,0.638
9640,347,6610,2024-05-10 22:43:46,job_board,interview,0.873
9641,571,2606,2024-07-21 22:19:09,referral,applied,0.58
9642,34,410,2024-02-14 10:38:54,job_board,interview,0.388
9643,1068,3888,2025-02-19 19:16:59,outbound,applied,0.363
9644,1034,5564,2025-02-20 05:51:12,referral,applied,0.751
9645,1155,1734,2025-03-24 21:15:38,job_board,applied,0.642
9646,1498,97,2025-07-21 05:15:45,job_board,applied,0.833
9647,1333,5431,2025-04-21 21:08:32,outbound,applied,0.915
9648,405,1708,2024-06-05 16:48:21,recruiter,applied,0.746
9649,838,7905,2024-10-12 00:45:07,job_board,applied,0.699
9650,153,3017,2024-02-26 06:27:57,outbound,screened,0.465
9651,1306,8197,2025-05-08 13:22:23,job_board,applied,0.705
9652,793,786,2024-10-31 01:01:58,job_board,applied,0.67
9653,339,4243,2024-05-20 09:21:15,referral,interview,0.733
9654,1756,3717,2025-09-15 18:06:23,recruiter,applied,0.658
9655,943,2642,2024-12-31 03:05:12,job_board,offer,0.71
9656,106,3251,2024-01-29 05:26:55,job_board,applied,0.825
9657,189,3442,2024-03-11 05:35:58,job_board,applied,0.912
9658,584,530,2024-07-25 10:15:51,referral,applied,0.677
9659,1883,2056,2025-11-10 12:23:52,job_board,interview,0.891
9660,197,2482,2024-03-22 14:49:52,job_board,offer,0.727
9661,803,5387,2024-11-06 02:58:05,referral,applied,0.573
9662,796,2628,2024-10-07 04:18:55,outbound,offer,0.581
9663,1235,1213,2025-04-05 21:54:42,job_board,offer,0.831
9664,1199,6195,2025-03-28 16:35:57,referral,interview,0.654
9665,980,2864,2025-01-16 15:10:35,linkedin,offer,0.84
9666,1614,183,2025-08-08 11:11:24,referral,interview,0.71
9667,54,1536,2024-02-21 20:02:57,linkedin,screened,0.377
9668,787,4972,2024-10-18 14:50:19,referral,applied,0.655
9669,126,1848,2024-03-10 16:34:42,job_board,interview,0.662
9670,602,8338,2024-07-25 12:22:06,job_board,applied,0.797
9671,530,6044,2024-06-23 07:51:21,job_board,applied,0.85
9672,1768,2686,2025-10-16 01:28:51,referral,screened,0.425
9673,1350,8935,2025-04-21 08:08:08,job_board,screened,0.74
9674,480,6443,2024-06-09 01:07:52,referral,applied,0.79
9675,1283,6079,2025-04-04 05:09:24,linkedin,screened,0.878
9676,1665,671,2025-08-17 11:38:26,job_board,applied,0.663
9677,376,2197,2024-05-29 12:18:08,job_board,interview,0.376
9678,1130,5451,2025-03-14 12:04:17,outbound,interview,0.399
9679,978,3669,2025-01-09 07:18:51,job_board,applied,0.62
9680,1829,7663,2025-11-03 14:06:18,job_board,applied,0.806
9681,735,5652,2024-09-26 03:43:41,job_board,applied,0.947
9682,1358,716,2025-06-02 12:44:10,recruiter,applied,0.586
9683,1138,7807,2025-02-21 01:22:41,referral,applied,0.753
9684,646,8409,2024-08-29 06:15:12,job_board,offer,0.802
9685,670,6429,2024-08-24 21:51:47,referral,interview,0.396
9686,1724,6913,2025-09-16 13:31:52,job_board,interview,0.679
9687,1793,1309,2025-10-05 13:51:55,job_board,applied,0.399
9688,521,6641,2024-07-19 02:22:21,referral,screened,0.645
9689,945,5436,2025-01-12 13:39:19,referral,applied,0.902
9690,286,1133,2024-05-01 10:55:57,recruiter,interview,0.853
9691,854,1775,2024-11-02 02:15:11,outbound,interview,0.782
9692,1736,4945,2025-09-01 13:21:28,linkedin,interview,0.921
9693,1407,3369,2025-06-16 20:20:09,linkedin,applied,0.54
9694,972,5197,2024-12-15 17:23:16,job_board,applied,0.636
9695,1562,8684,2025-07-17 02:57:12,referral,interview,0.529
9696,1106,5657,2025-03-08 15:43:52,recruiter,applied,0.56
9697,876,8029,2024-11-05 11:32:41,referral,applied,0.766
9698,34,263,2024-02-03 10:38:54,job_board,applied,0.776
9699,218,2311,2024-03-04 06:42:18,recruiter,interview,0.428
9700,1078,8019,2025-02-01 21:52:30,job_board,offer,0.889
9701,171,6557,2024-02-24 03:49:52,job_board,interview,0.509
9702,24,3222,2024-01-17 14:03:26,referral,applied,0.502
9703,654,2966,2024-08-30 03:19:47,job_board,applied,0.573
9704,1113,6710,2025-02-27 19:16:45,job_board,interview,0.592
9705,1466,71,2025-06-09 05:05:55,job_board,applied,0.763
9706,1932,722,2026-01-09 07:47:54,job_board,applied,0.785
9707,1308,7652,2025-04-26 20:24:51,job_board,offer,0.779
9708,1951,6774,2026-01-03 17:50:56,job_board,offer,0.687
9709,576,7403,2024-07-07 06:26:05,job_board,interview,0.498
9710,1316,4299,2025-04-23 17:56:26,linkedin,applied,0.504
9711,9,2648,2024-02-16 21:58:27,job_board,applied,0.948
9712,272,3533,2024-04-21 00:17:07,outbound,interview,0.459
9713,1286,6949,2025-03-27 10:05:00,recruiter,interview,0.636
9714,632,2156,2024-08-23 23:00:52,job_board,applied,0.864
9715,1129,284,2025-03-08 07:21:04,recruiter,applied,0.679
9716,1886,4475,2025-11-07 08:09:55,referral,interview,0.953
9717,1545,4859,2025-08-15 18:04:34,recruiter,interview,0.961
9718,704,3774,2024-08-25 20:25:22,job_board,interview,0.88
9719,1373,8835,2025-06-11 17:53:27,outbound,screened,0.606
9720,1848,5456,2025-10-12 16:58:32,job_board,applied,0.888
9721,494,7097,2024-07-06 01:22:44,linkedin,applied,0.786
9722,1110,2112,2025-02-07 05:33:11,job_board,applied,0.908
9723,1466,5181,2025-06-30 05:05:55,job_board,applied,0.51
9724,1319,3206,2025-05-13 13:34:48,referral,applied,0.411
9725,973,3293,2025-01-08 22:26:59,job_board,applied,0.697
9726,867,917,2024-11-20 10:10:02,job_board,interview,0.642
9727,1150,6619,2025-03-15 01:37:53,job_board,applied,0.721
9728,993,4133,2025-01-06 20:46:02,job_board,applied,0.9
9729,714,8779,2024-09-30 16:49:10,job_board,applied,0.877
9730,1749,5266,2025-09-09 10:17:53,job_board,applied,0.398
9731,1582,1730,2025-08-07 18:33:42,job_board,applied,0.446
9732,1283,6475,2025-04-27 05:09:24,outbound,interview,0.783
9733,393,446,2024-05-26 11:09:58,job_board,screened,0.691
9734,1029,6723,2025-01-21 16:16:50,referral,screened,0.46
9735,410,3396,2024-06-14 16:26:21,referral,interview,0.364
9736,326,354,2024-05-16 18:34:32,referral,applied,0.534
9737,475,4652,2024-06-04 12:10:52,referral,applied,0.509
9738,316,4332,2024-04-01 13:37:47,referral,applied,0.423
9739,1580,2207,2025-08-10 07:35:50,referral,applied,0.972
9740,1029,961,2025-01-15 16:16:50,job_board,applied,0.935
9741,1457,5550,2025-06-02 14:11:08,job_board,interview,0.461
9742,1953,4086,2026-01-08 04:22:56,job_board,interview,0.777
9743,540,2753,2024-07-11 20:42:29,job_board,screened,0.839
9744,391,5043,2024-06-01 01:28:18,job_board,interview,0.669
9745,288,8838,2024-04-20 14:33:39,referral,applied,0.67
9746,38,7827,2024-02-09 01:54:00,linkedin,applied,0.529
9747,57,2389,2024-01-31 16:42:06,job_board,applied,0.797
9748,1191,3313,2025-03-25 20:43:34,linkedin,interview,0.354
9749,1368,7227,2025-04-30 10:34:29,linkedin,applied,0.689
9750,585,1174,2024-07-23 23:51:23,job_board,applied,0.605
9751,1078,8682,2025-02-26 21:52:30,referral,applied,0.881
9752,414,3709,2024-06-03 07:59:52,job_board,applied,0.883
9753,1405,4496,2025-05-19 14:04:04,job_board,screened,0.712
9754,1422,8748,2025-06-23 20:34:07,linkedin,applied,0.536
9755,1417,1794,2025-06-05 19:24:51,linkedin,applied,0.725
9756,1024,1494,2025-02-08 10:24:04,job_board,offer,0.719
9757,1690,8014,2025-08-22 01:57:57,outbound,applied,0.705
9758,167,6513,2024-02-16 10:28:44,linkedin,screened,0.649
9759,832,3622,2024-11-20 15:59:20,job_board,screened,0.445
9760,127,955,2024-03-12 18:27:34,job_board,applied,0.712
9761,1655,4898,2025-08-23 19:55:17,job_board,interview,0.581
9762,148,6879,2024-03-17 03:41:51,job_board,offer,0.665
9763,872,442,2024-11-26 02:50:14,job_board,interview,0.833
9764,372,1949,2024-04-30 18:15:01,job_board,offer,0.747
9765,1416,3133,2025-05-31 02:13:48,job_board,offer,0.89
9766,805,2530,2024-10-18 00:05:34,recruiter,interview,0.545
9767,1103,5004,2025-02-10 22:16:41,job_board,applied,0.584
9768,1925,8876,2025-12-02 05:19:12,job_board,applied,0.588
9769,1843,6237,2025-10-20 21:46:52,referral,offer,0.426
9770,858,4633,2024-11-14 01:36:01,referral,offer,0.435
9771,741,8561,2024-09-16 22:48:57,job_board,screened,0.896
9772,599,7362,2024-08-25 22:26:06,referral,offer,0.936
9773,1380,5252,2025-06-09 04:53:08,job_board,interview,0.437
9774,1990,471,2025-12-29 12:25:53,job_board,offer,0.398
9775,1197,2443,2025-03-22 22:39:21,linkedin,interview,0.524
9776,1131,8327,2025-03-03 15:36:02,recruiter,applied,0.855
9777,1998,5015,2026-01-01 20:51:24,job_board,interview,0.797
9778,381,8331,2024-05-26 03:39:11,job_board,applied,0.97
9779,155,639,2024-03-01 16:03:34,job_board,applied,0.975
9780,190,1623,2024-03-25 08:59:57,linkedin,offer,0.548
9781,1197,1333,2025-03-15 22:39:21,linkedin,screened,0.507
9782,1793,878,2025-10-10 13:51:55,linkedin,applied,0.424
9783,465,3167,2024-06-23 10:39:28,linkedin,interview,0.675
9784,1449,8995,2025-07-01 09:29:50,job_board,applied,0.868
9785,1769,201,2025-10-19 06:35:07,linkedin,applied,0.81
9786,1833,8406,2025-10-27 20:21:13,linkedin,applied,0.485
9787,1589,678,2025-08-11 21:59:26,outbound,applied,0.604
9788,735,143,2024-10-11 03:43:41,job_board,interview,0.851
9789,1324,67,2025-05-20 14:36:59,linkedin,applied,0.568
9790,1110,6953,2025-02-14 05:33:11,job_board,offer,0.548
9791,961,1637,2025-01-05 10:47:13,job_board,applied,0.839
9792,1417,991,2025-05-21 19:24:51,job_board,applied,0.621
9793,1363,7430,2025-05-10 09:14:20,job_board,interview,0.359
9794,1617,5767,2025-08-19 06:51:03,linkedin,screened,0.89
9795,1109,3163,2025-02-13 04:42:00,job_board,applied,0.923
9796,1318,6898,2025-05-19 06:18:41,referral,interview,0.861
9797,575,8123,2024-08-13 09:48:47,job_board,applied,0.667
9798,947,4819,2024-12-02 23:49:07,job_board,applied,0.844
9799,1639,7965,2025-08-14 04:13:45,job_board,offer,0.815
9800,1544,3105,2025-07-14 16:46:38,job_board,offer,0.634
9801,1026,7772,2025-01-13 04:39:54,linkedin,screened,0.57
9802,1134,5780,2025-02-28 11:16:08,job_board,interview,0.95
9803,515,1907,2024-07-17 18:20:07,job_board,interview,0.627
9804,766,5653,2024-10-11 10:47:10,referral,screened,0.437
9805,1329,3082,2025-05-02 22:36:00,referral,applied,0.432
9806,232,631,2024-03-16 17:25:19,referral,applied,0.59
9807,38,4215,2024-01-21 01:54:00,referral,interview,0.611
9808,1200,562,2025-04-01 23:54:32,referral,applied,0.433
9809,1441,3885,2025-07-01 09:40:49,outbound,applied,0.632
9810,1962,8064,2025-12-23 12:37:19,job_board,applied,0.487
9811,941,720,2024-12-06 10:21:37,job_board,applied,0.924
9812,247,6095,2024-03-25 23:22:25,job_board,applied,0.744
9813,1269,2150,2025-04-22 16:10:15,job_board,applied,0.615
9814,616,5356,2024-08-01 05:26:08,recruiter,interview,0.794
9815,315,5582,2024-04-12 10:20:44,linkedin,interview,0.925
9816,1243,6833,2025-03-15 08:07:38,outbound,offer,0.375
9817,1437,6089,2025-06-24 00:53:45,outbound,screened,0.783
9818,110,2249,2024-03-05 15:25:06,linkedin,applied,0.573
9819,1447,3282,2025-06-29 22:53:27,job_board,applied,0.739
