offer_id,application_id,offered_at,base_salary,accepted,accepted_at
848,13644,2024-08-28 03:43:48,130818,True,2024-08-19 03:43:48
849,13648,2024-12-18 01:08:32,158661,True,2024-12-30 01:08:32
850,13657,2024-06-23 09:28:22,194805,True,2024-06-11 09:28:22
851,13659,2025-12-16 23:33:21,140111,True,2026-01-14 23:33:21
852,13680,2025-03-17 13:25:00,94082,True,2025-03-27 13:25:00
853,13682,2025-08-16 21:16:06,122624,True,2025-09-05 21:16:06
854,13686,2024-10-16 13:28:57,116807,False,
855,13687,2024-02-12 23:15:21,78384,True,2024-02-24 23:15:21
856,13742,2024-06-08 04:23:06,87461,True,2024-06-23 04:23:06
857,13763,2024-12-25 02:49:50,135596,True,2024-12-12 02:49:50
858,13773,2024-08-23 07:32:12,95081,False,
859,13787,2024-05-08 00:51:24,109097,False,
860,13816,2024-03-05 04:53:18,192693,True,2024-03-20 04:53:18
861,13856,2024-04-28 00:40:47,122115,True,2024-04-23 00:40:47
862,13869,2025-10-30 18:06:23,206372,False,
863,13870,2024-04-15 20:23:13,173102,True,2024-04-12 20:23:13
864,13877,2025-02-16 13:42:28,145496,False,
865,13894,2025-03-26 05:51:12,92736,False,
866,13938,2025-02-22 00:53:34,96227,True,2025-02-24 00:53:34
867,13940,2025-12-03 06:35:07,169541,True,2025-12-16 06:35:07
868,13951,2025-11-05 11:04:20,135309,False,
869,13953,2025-01-11 23:35:38,93364,True,2025-01-22 23:35:38
870,13979,2025-02-16 11:18:25,117924,True,2025-03-04 11:18:25
871,13990,2024-10-31 01:43:10,140277,True,2024-11-12 01:43:10
872,14055,2025-02-01 23:49:07,145387,False,
873,14061,2025-05-27 15:10:05,96792,True,2025-06-14 15:10:05
874,14110,2024-04-25 00:16:03,210803,True,2024-04-18 00:16:03
875,14139,2025-02-14 08:24:32,116541,False,
876,14175,2024-05-17 05:15:56,180798,True,2024-05-14 05:15:56
877,14180,2025-02-06 14:09:38,105812,True,2025-02-11 14:09:38
878,14202,2025-03-28 22:39:21,134594,False,
879,14213,2024-03-21 15:07:39,98570,True,2024-03-07 15:07:39
880,14229,2025-01-21 13:24:28,152682,False,
881,14262,2024-04-14 19:29:33,97431,False,
882,14270,2024-11-11 01:00:54,122621,True,2024-11-21 01:00:54
883,14292,2024-05-07 20:10:49,160892,True,2024-05-21 20:10:49
884,14293,2024-06-14 07:31:16,74070,True,2024-06-06 07:31:16
885,14300,2024-09-16 13:13:47,148566,True,2024-10-03 13:13:47
886,14305,2025-05-08 15:04:07,160176,True,2025-05-13 15:04:07
887,14326,2024-02-26 20:17:58,170134,True,2024-03-24 20:17:58
888,14353,2025-10-01 14:03:41,79482,False,
889,14358,2024-11-02 15:42:06,124887,False,
890,14365,2024-08-15 13:45:55,80131,True,2024-08-24 13:45:55
891,14385,2025-11-05 22:54:51,85415,True,2025-11-25 22:54:51
892,14392,2025-08-31 06:40:42,99785,True,2025-09-30 06:40:42
893,14410,2024-03-01 03:57:33,128216,False,
894,14414,2025-05-05 21:38:38,144208,False,
895,14415,2025-05-16 21:54:42,104533,True,2025-04-30 21:54:42
896,14422,2025-05-14 15:13:57,239103,True,2025-05-31 15:13:57
897,14432,2025-12-04 07:29:37,144030,True,2025-12-13 07:29:37
898,14434,2025-06-09 05:09:24,93272,False,
899,14439,2024-08-03 13:09:12,63421,False,
900,14500,2024-06-10 00:08:54,162861,False,
901,14541,2025-12-01 07:26:54,93212,False,
902,14545,2024-04-04 02:56:23,130244,True,2024-03-18 02:56:23
903,14559,2024-05-31 12:19:50,123997,True,2024-06-17 12:19:50
904,14580,2025-03-09 23:01:13,127602,True,2025-03-09 23:01:13
905,14588,2024-11-09 12:58:35,218464,True,2024-11-14 12:58:35
906,14593,2024-05-25 23:00:57,91246,True,2024-06-19 23:00:57
907,14596,2025-11-10 20:33:50,123808,True,2025-12-11 20:33:50
908,14600,2024-05-24 18:42:27,108034,True,2024-05-31 18:42:27
909,14609,2024-03-19 16:08:09,122358,True,2024-03-20 16:08:09
910,14619,2025-11-24 17:42:39,123196,True,2025-11-03 17:42:39
911,14626,2024-09-15 00:08:45,141112,False,
912,14627,2025-09-08 17:30:28,114797,True,2025-09-21 17:30:28
913,14641,2025-10-14 00:31:28,87053,True,2025-10-13 00:31:28
914,14642,2025-12-10 14:02:47,117984,True,2025-12-14 14:02:47
915,14659,2024-04-16 04:13:22,70757,True,2024-05-06 04:13:22
916,14665,2025-09-25 03:42:39,92992,True,2025-09-05 03:42:39
917,14692,2025-12-24 09:55:41,103264,True,2025-12-26 09:55:41
918,14699,2025-05-25 11:34:48,187187,False,
919,14728,2025-08-21 22:28:57,73292,True,2025-09-05 22:28:57
920,14738,2024-08-05 02:03:08,96905,False,
921,14765,2025-07-17 20:00:03,143685,True,2025-07-24 20:00:03
922,14777,2024-03-03 18:21:24,194815,True,2024-03-07 18:21:24
923,14790,2025-09-13 15:19:12,172773,True,2025-09-24 15:19:12
924,14816,2025-07-31 10:04:43,137875,True,2025-07-16 10:04:43
925,14830,2024-03-20 11:13:39,125763,True,2024-04-22 11:13:39
926,14850,2025-02-21 04:07:16,100656,True,2025-02-24 04:07:16
927,14854,2025-06-11 15:20:45,146278,False,
928,14875,2024-12-30 12:39:42,201171,False,
929,14903,2025-10-23 01:45:59,171258,True,2025-11-12 01:45:59
930,14912,2024-03-18 07:37:23,156905,True,2024-03-21 07:37:23
931,14919,2024-06-21 14:44:11,190303,True,2024-05-31 14:44:11
932,14920,2025-03-06 05:13:27,175023,True,2025-03-06 05:13:27
933,14926,2024-04-05 15:16:51,122710,False,
934,14927,2024-10-24 22:45:35,63226,True,2024-11-06 22:45:35
935,14933,2024-04-26 00:56:02,179947,True,2024-04-21 00:56:02
936,14953,2024-09-12 23:08:51,101071,True,2024-09-23 23:08:51
937,14961,2025-03-23 21:57:46,138812,True,2025-03-30 21:57:46
938,14984,2024-06-07 16:25:59,97355,True,2024-07-02 16:25:59
